status,from,symbol,open,high,low,close,volume,afterHours,preMarket
OK,2019-06-28,AAON,33.02,34.1067,33.02,33.4533,500931.0,33.4533,33.02
OK,2019-07-01,AAON,33.7133,33.99,32.3733,33.1533,270382.5,33.1533,33.7133
OK,2019-07-02,AAON,33.1667,33.43,32.96,33.4133,155164.5,33.4133,33.1667
OK,2019-07-03,AAON,33.5,33.5,32.68,32.8467,125095.5,32.8467,33.5
OK,2019-07-05,AAON,32.5867,33.14,32.199,33.14,94978.5,33.14,32.6067
OK,2019-07-08,AAON,32.9,33.66,32.84,33.32,118284.0,33.32,32.9
OK,2019-07-09,AAON,33.1533,33.4667,32.9867,33.4267,116454.0,33.4267,33.1533
OK,2019-07-10,AAON,33.5333,34.22,33.4533,34.02,190698.0,34.02,33.5333
OK,2019-07-11,AAON,33.9867,34.0933,33.12,33.2333,125523.0,33.2333,33.9867
OK,2019-07-12,AAON,33.2933,34.46,33.2933,34.16,230610.0,34.16,33.2933
OK,2019-07-15,AAON,34.1933,34.26,33.58,33.58,177466.5,33.58,34.1933
OK,2019-07-16,AAON,33.5933,33.98,32.9867,33.7733,224988.0,33.7733,33.5933
OK,2019-07-17,AAON,33.6467,33.9978,33.34,33.3467,108801.0,33.3467,33.6467
OK,2019-07-18,AAON,33.32,33.7533,33.0667,33.7533,122124.0,33.7533,33.32
OK,2019-07-19,AAON,33.7333,34.8133,33.4367,34.1133,299719.5,34.1133,33.7333
OK,2019-07-22,AAON,34.2667,34.6133,33.6667,33.7333,137013.0,33.7333,34.2667
OK,2019-07-23,AAON,33.8333,34.6267,33.7333,34.5467,162225.0,34.5467,33.8333
OK,2019-07-24,AAON,34.4467,35.1667,34.08,35.0467,156798.0,35.0467,34.4467
OK,2019-07-25,AAON,34.92,35.09,33.7533,33.7933,141510.0,33.7933,34.92
OK,2019-07-26,AAON,33.86,34.6,33.86,34.5067,130509.0,34.5067,33.86
OK,2019-07-29,AAON,34.4267,34.4267,33.7267,33.7867,143254.5,33.7867,34.4267
OK,2019-07-30,AAON,33.4933,34.5067,33.3133,34.4067,234601.5,34.4067,33.5067
OK,2019-07-31,AAON,34.52,35.1267,33.5,33.8667,454525.5,33.8667,34.52
OK,2019-08-01,AAON,32.74,35.5133,31.9667,34.5733,366832.5,34.5733,33.8
OK,2019-08-02,AAON,34.12,34.12,30.6333,31.0667,462277.5,31.06,34.12
OK,2019-08-05,AAON,30.44,31.3033,30.2533,30.64,289593.0,30.64,30.44
OK,2019-08-06,AAON,30.98,30.98,29.84,29.96,261840.0,29.96,30.98
OK,2019-08-07,AAON,29.6,30.02,29.52,29.8267,156685.5,29.8267,29.6
OK,2019-08-08,AAON,30.06,30.3933,29.95,30.2933,167538.0,30.2933,30.02
OK,2019-08-09,AAON,30.1533,30.2333,29.2633,29.32,189861.0,29.32,30.1533
OK,2019-08-12,AAON,29.04,29.44,28.8933,29.2133,167328.0,29.2267,29.04
OK,2019-08-13,AAON,29.08,30.08,29.08,29.9667,126027.0,29.9667,29.08
OK,2019-08-14,AAON,29.36,29.7,29.0267,29.5867,157222.5,29.5867,29.66
OK,2019-08-15,AAON,29.7667,30.4267,29.56,30.2467,120327.0,30.2467,29.7667
OK,2019-08-16,AAON,30.4867,31.4267,30.4867,31.38,157611.0,31.38,30.4867
OK,2019-08-19,AAON,31.8933,32.58,31.5667,31.5867,219982.5,31.5867,31.8867
OK,2019-08-20,AAON,31.6267,31.63,31.1933,31.2267,151627.5,31.2267,31.6267
OK,2019-08-21,AAON,31.6333,31.9667,31.4067,31.8467,158704.5,31.8467,31.2267
OK,2019-08-22,AAON,31.8533,32.35,31.28,31.3667,251752.5,31.3667,31.8533
OK,2019-08-23,AAON,31.28,31.54,30.22,30.3867,163357.5,30.3867,31.28
OK,2019-08-26,AAON,30.9,31.0067,30.4467,30.9467,145167.0,30.9467,30.7133
OK,2019-08-27,AAON,31.1667,31.1667,30.3267,30.5067,184822.5,30.5067,31.1667
OK,2019-08-28,AAON,30.3733,31.4267,30.3733,31.18,89142.0,31.18,30.3733
OK,2019-08-29,AAON,31.4867,31.9067,31.1933,31.6867,128685.0,31.6867,31.4867
OK,2019-08-30,AAON,31.8467,32.2867,31.6467,31.98,123951.0,31.98,31.8467
OK,2019-09-03,AAON,31.74,31.74,30.4733,30.7533,146031.0,30.7533,31.78
OK,2019-09-04,AAON,31.1267,31.9133,31.0,31.7467,177118.5,31.7467,31.1267
OK,2019-09-05,AAON,32.12,33.1733,32.0133,32.28,210252.0,32.28,32.12
OK,2019-09-06,AAON,32.5667,32.7667,31.6133,31.6667,136284.0,31.6667,32.5667
OK,2019-09-09,AAON,31.7533,31.9867,31.1267,31.6133,142803.0,31.6133,31.7533
OK,2019-09-10,AAON,31.64,32.1267,30.97,31.8733,157087.5,31.8733,31.64
OK,2019-09-11,AAON,32.04,33.1733,32.0067,33.1067,233923.5,33.1067,32.04
OK,2019-09-12,AAON,33.3533,34.0852,32.7,33.7533,362109.0,33.7533,33.3533
OK,2019-09-13,AAON,33.94,34.34,33.1067,33.2267,288694.5,33.2267,33.94
OK,2019-09-16,AAON,33.1733,33.9467,32.3245,33.8,170970.0,33.8,33.1733
OK,2019-09-17,AAON,33.6733,34.2267,33.3467,34.0933,131050.5,34.0933,33.6733
OK,2019-09-18,AAON,34.1067,34.1167,33.3333,33.5333,214200.0,33.8333,34.1067
OK,2019-09-19,AAON,33.7133,33.8133,33.0,33.0467,223347.0,33.0467,33.7133
OK,2019-09-20,AAON,32.9867,33.22,31.9133,32.6,583537.5,32.6,32.9867
OK,2019-09-23,AAON,32.5267,32.9667,31.82,32.1867,173500.5,32.1867,32.5267
OK,2019-09-24,AAON,32.3733,32.46,30.8067,30.86,270523.5,30.86,32.0
OK,2019-09-25,AAON,31.0333,32.0867,31.0333,31.9733,218410.5,31.9733,31.0333
OK,2019-09-26,AAON,32.0867,32.0867,30.54,30.58,244696.5,30.58,32.0867
OK,2019-09-27,AAON,30.8267,31.38,30.1933,30.3333,402249.0,30.3333,30.8267
OK,2019-09-30,AAON,30.4733,31.1267,30.24,30.6267,336843.0,30.6267,30.4733
OK,2019-10-01,AAON,30.9333,31.4267,30.4467,30.52,360127.5,30.52,30.9067
OK,2019-10-02,AAON,30.26,30.4067,28.6067,29.0933,436711.5,29.0933,30.26
OK,2019-10-03,AAON,28.9267,29.5867,28.38,29.36,211057.5,29.36,28.9267
OK,2019-10-04,AAON,29.48,30.2,29.32,30.1933,223887.0,30.1933,29.48
OK,2019-10-07,AAON,30.0067,30.3,29.8,29.9667,308377.5,29.9667,30.0067
OK,2019-10-08,AAON,29.6533,30.2733,29.4,29.9267,151746.0,29.9267,29.6533
OK,2019-10-09,AAON,30.1467,30.4733,30.0633,30.08,177066.0,30.08,30.1467
OK,2019-10-10,AAON,30.2333,30.6133,30.1567,30.34,203428.5,30.34,30.2333
OK,2019-10-11,AAON,30.76,31.8667,30.6,31.3467,269380.5,31.3467,30.74
OK,2019-10-14,AAON,31.2133,31.6667,30.8333,31.22,274021.5,31.22,31.2133
OK,2019-10-15,AAON,31.3667,31.6367,30.6933,31.3667,191002.5,31.3667,31.3667
OK,2019-10-16,AAON,31.2533,31.5867,30.9933,31.42,166489.5,31.42,31.2533
OK,2019-10-17,AAON,31.62,32.12,31.2667,31.84,311370.0,31.84,31.62
OK,2019-10-18,AAON,31.6467,31.82,31.1967,31.38,193915.5,31.38,31.6667
OK,2019-10-21,AAON,31.6933,32.4033,31.5073,32.0,205021.5,32.0,31.6933
OK,2019-10-22,AAON,31.9733,31.9933,31.42,31.7267,134844.0,31.7267,31.9733
OK,2019-10-23,AAON,31.6867,31.845,31.2333,31.38,183910.5,31.38,31.6867
OK,2019-10-24,AAON,31.5267,31.9333,31.1867,31.7267,171360.0,31.7267,31.5267
OK,2019-10-25,AAON,31.68,32.2567,31.24,31.8933,144054.0,31.8933,31.68
OK,2019-10-28,AAON,32.1067,33.0133,32.1067,32.88,199203.0,32.88,32.1067
OK,2019-10-29,AAON,32.88,33.5533,32.8333,33.1267,246355.5,33.1267,32.88
OK,2019-10-30,AAON,33.1267,33.1733,32.2933,33.1067,210574.5,33.0667,33.1267
OK,2019-10-31,AAON,31.1,33.1067,31.1,32.44,469305.0,30.6667,32.4
OK,2019-11-01,AAON,32.7733,33.04,30.86,32.74,344610.0,32.74,32.7733
