status,from,symbol,open,high,low,close,volume,afterHours,preMarket
OK,2019-06-28,ACB,945.6,950.4,928.8,938.4,60606.675,931.2,942.0
OK,2019-07-01,ACB,957.6,957.6,932.4,939.6,51081.925,939.6,948.0
OK,2019-07-02,ACB,938.4,940.632,913.2,915.6,51605.95,918.0,940.8
OK,2019-07-03,ACB,909.6,922.8,895.2,921.6,55447.625,919.2,916.8
OK,2019-07-05,ACB,913.2,916.8,902.4,904.8,44907.9667,914.4,924.0
OK,2019-07-08,ACB,898.8,904.8,889.2,892.8,51957.2417,889.2,906.0
OK,2019-07-09,ACB,884.4,886.8,873.6,880.8,63756.1333,879.6,879.6
OK,2019-07-10,ACB,886.8,889.2,876.0,886.8,51836.3333,883.2,883.2
OK,2019-07-11,ACB,885.6,897.6,861.6,861.6,83869.3,866.4,886.8
OK,2019-07-12,ACB,860.4,861.6,810.0,812.4,196090.2167,819.588,866.4
OK,2019-07-15,ACB,814.8,846.0,794.4,841.2,122919.8667,846.0,816.0
OK,2019-07-16,ACB,847.2,866.4,831.6,859.2,296609.4417,864.0,849.6
OK,2019-07-17,ACB,870.0,895.2,866.4,889.2,103586.9917,885.6,867.6
OK,2019-07-18,ACB,877.2,880.8,830.4,834.0,149506.1,830.4,882.0
OK,2019-07-19,ACB,829.2,846.0,816.0,820.8,81871.8917,820.8,834.0
OK,2019-07-22,ACB,819.6,819.6,772.8,807.6,116690.75,807.6,820.8
OK,2019-07-23,ACB,800.4,813.6,789.6,799.2,78945.5833,798.0,796.8
OK,2019-07-24,ACB,795.6,799.2,778.2,786.0,71975.3083,787.2,802.8
OK,2019-07-25,ACB,786.0,804.0,776.4,778.8,70250.125,783.6,786.0
OK,2019-07-26,ACB,777.6,789.6,762.0,769.2,67849.4333,766.788,777.6
OK,2019-07-29,ACB,763.2,765.6,721.2,745.2,161306.9833,743.988,756.0
OK,2019-07-30,ACB,727.2,771.6,720.0,750.0,112481.6917,752.4,735.6
OK,2019-07-31,ACB,764.4,768.0,746.4,750.0,65831.3333,756.0,753.6
OK,2019-08-01,ACB,746.4,754.8,702.0,702.0,132896.6167,728.4,756.0
OK,2019-08-02,ACB,740.4,764.4,720.0,759.6,133449.6,759.6,738.0
OK,2019-08-05,ACB,740.4,751.2,727.2,742.8,92965.125,727.2,750.0
OK,2019-08-06,ACB,807.6,864.0,793.2,819.6,306704.3583,828.0,739.2
OK,2019-08-07,ACB,817.2,818.4,783.6,794.4,100474.6167,794.4,834.0
OK,2019-08-08,ACB,814.8,818.4,790.8,796.8,77776.7583,794.4,798.0
OK,2019-08-09,ACB,794.4,800.592,764.4,784.8,90644.6583,780.0,788.4
